-0.00010000114,-3.33334
-9.9999135e-005,-3.33334
-9.9997135e-005,-3.33334
-9.9995135e-005,-3.4
-9.9993135e-005,-3.33334
-9.9991135e-005,-3.33334
-9.9989135e-005,-3.33334
-9.9987135e-005,-3.33334
-9.9985135e-005,-3.33334
-9.9983135e-005,-3.33334
-9.9981135e-005,-3.33334
-9.9979135e-005,-3.26667
-9.9977135e-005,-3.26667
-9.9975135e-005,-3.33334
-9.9973135e-005,-3.26667
-9.9971135e-005,-3.26667
-9.9969135e-005,-3.26667
-9.9967135e-005,-3.26667
-9.9965135e-005,-3.26667
-9.9963135e-005,-3.26667
-9.9961135e-005,-3.26667
-9.9959135e-005,-3.26667
-9.9957135e-005,-3.33334
-9.9955135e-005,-3.33334
-9.9953135e-005,-3.33334
-9.9951135e-005,-3.33334
-9.9949135e-005,-3.33334
-9.9947135e-005,-3.33334
-9.9945135e-005,-3.4
-9.9943135e-005,-3.33334
-9.9941135e-005,-3.4
-9.9939135e-005,-3.4
-9.9937135e-005,-3.4
-9.9935135e-005,-3.4
-9.9933135e-005,-3.4
-9.9931135e-005,-3.4
-9.9929135e-005,-3.4
-9.9927135e-005,-3.4
-9.9925135e-005,-3.46667
-9.9923135e-005,-3.4
-9.9921135e-005,-3.4
-9.9919135e-005,-3.4
-9.9917135e-005,-3.4
-9.9915135e-005,-3.4
-9.9913135e-005,-3.4
-9.9911135e-005,-3.46667
-9.9909135e-005,-3.46667
-9.9907135e-005,-3.46667
-9.9905135e-005,-3.46667
-9.9903135e-005,-3.46667
-9.9901135e-005,-3.46667
-9.9899135e-005,-3.46667
-9.9897135e-005,-3.46667
-9.9895135e-005,-3.46667
-9.9893135e-005,-3.46667
-9.9891135e-005,-3.46667
-9.9889135e-005,-3.4
-9.9887135e-005,-3.46667
-9.9885135e-005,-3.46667
-9.9883135e-005,-3.46667
-9.9881135e-005,-3.4
-9.9879135e-005,-3.4
-9.9877135e-005,-3.4
-9.9875135e-005,-3.4
-9.9873135e-005,-3.4
-9.9871135e-005,-3.4
-9.9869135e-005,-3.4
-9.9867135e-005,-3.4
-9.9865135e-005,-3.33334
-9.9863135e-005,-3.33334
-9.9861135e-005,-3.33334
-9.9859135e-005,-3.33334
-9.9857135e-005,-3.33334
-9.9855135e-005,-3.33334
-9.9853135e-005,-3.33334
-9.9851135e-005,-3.33334
-9.9849135e-005,-3.33334
-9.9847135e-005,-3.33334
-9.9845135e-005,-3.33334
-9.9843135e-005,-3.33334
-9.9841135e-005,-3.33334
-9.9839135e-005,-3.33334
-9.9837135e-005,-3.33334
-9.9835135e-005,-3.33334
-9.9833135e-005,-3.33334
-9.9831135e-005,-3.33334
-9.9829135e-005,-3.33334
-9.9827135e-005,-3.33334
-9.9825135e-005,-3.33334
-9.9823135e-005,-3.33334
-9.9821135e-005,-3.33334
-9.9819135e-005,-3.26667
-9.9817135e-005,-3.26667
-9.9815135e-005,-3.33334
-9.9813135e-005,-3.26667
-9.9811135e-005,-3.26667
-9.9809135e-005,-3.26667
-9.9807135e-005,-3.26667
-9.9805135e-005,-3.26667
-9.9803135e-005,-3.26667
-9.9801135e-005,-3.26667
-9.9799135e-005,-3.26667
-9.9797135e-005,-3.26667
-9.9795135e-005,-3.26667
-9.9793135e-005,-3.26667
-9.9791135e-005,-3.26667
-9.9789135e-005,-3.26667
-9.9787135e-005,-3.26667
-9.9785135e-005,-3.26667
-9.9783135e-005,-3.26667
-9.9781135e-005,-3.26667
-9.9779135e-005,-3.26667
-9.9777135e-005,-3.26667
-9.9775135e-005,-3.26667
-9.9773135e-005,-3.2
-9.9771135e-005,-3.26667
-9.9769135e-005,-3.26667
-9.9767135e-005,-3.26667
-9.9765135e-005,-3.26667
-9.9763135e-005,-3.26667
-9.9761135e-005,-3.26667
-9.9759135e-005,-3.26667
-9.9757135e-005,-3.26667
-9.9755135e-005,-3.26667
-9.9753135e-005,-3.26667
-9.9751135e-005,-3.26667
-9.9749135e-005,-3.26667
-9.9747135e-005,-3.26667
-9.9745135e-005,-3.2
-9.9743135e-005,-3.2
-9.9741135e-005,-3.2
-9.9739135e-005,-3.2
-9.9737135e-005,-3.2
-9.9735135e-005,-3.2
-9.9733135e-005,-3.2
-9.9731135e-005,-3.2
-9.9729135e-005,-3.2
-9.9727135e-005,-3.2
-9.9725135e-005,-3.2
-9.9723135e-005,-3.2
-9.9721135e-005,-3.2
-9.9719135e-005,-3.2
-9.9717135e-005,-3.2
-9.9715135e-005,-3.2
-9.9713135e-005,-3.2
-9.9711135e-005,-3.2
-9.9709135e-005,-3.2
-9.9707135e-005,-3.2
-9.9705135e-005,-3.2
-9.9703135e-005,-3.2
-9.9701135e-005,-3.2
-9.9699135e-005,-3.2
-9.9697135e-005,-3.2
-9.9695135e-005,-3.2
-9.9693135e-005,-3.2
-9.9691135e-005,-3.2
-9.9689135e-005,-3.2
-9.9687135e-005,-3.2
-9.9685135e-005,-3.2
-9.9683135e-005,-3.13334
-9.9681135e-005,-3.13334
-9.9679135e-005,-3.2
-9.9677135e-005,-3.2
-9.9675135e-005,-3.2
-9.9673135e-005,-3.13334
-9.9671135e-005,-3.2
-9.9669135e-005,-3.2
-9.9667135e-005,-3.13334
-9.9665135e-005,-3.13334
-9.9663135e-005,-3.13334
-9.9661135e-005,-3.2
-9.9659135e-005,-3.2
-9.9657135e-005,-3.2
-9.9655135e-005,-3.13334
-9.9653135e-005,-3.13334
-9.9651135e-005,-3.13334
-9.9649135e-005,-3.13334
-9.9647135e-005,-3.13334
-9.9645135e-005,-3.2
-9.9643135e-005,-3.2
-9.9641135e-005,-3.13334
-9.9639135e-005,-3.13334
-9.9637135e-005,-3.13334
-9.9635135e-005,-3.13334
-9.9633135e-005,-3.13334
-9.9631135e-005,-3.13334
-9.9629135e-005,-3.13334
-9.9627135e-005,-3.13334
-9.9625135e-005,-3.13334
-9.9623135e-005,-3.13334
-9.9621135e-005,-3.13334
-9.9619135e-005,-3.13334
-9.9617135e-005,-3.13334
-9.9615135e-005,-3.13334
-9.9613135e-005,-3.13334
-9.9611135e-005,-3.13334
-9.9609135e-005,-3.13334
-9.9607135e-005,-3.13334
-9.9605135e-005,-3.06667
-9.9603135e-005,-3.13334
-9.9601135e-005,-3.13334
-9.9599135e-005,-3.13334
-9.9597135e-005,-3.13334
-9.9595135e-005,-3.13334
-9.9593135e-005,-3.13334
-9.9591135e-005,-3.13334
-9.9589135e-005,-3.13334
-9.9587135e-005,-3.13334
-9.9585135e-005,-3.13334
-9.9583135e-005,-3.06667
-9.9581135e-005,-3.13334
-9.9579135e-005,-3.13334
-9.9577135e-005,-3.13334
-9.9575135e-005,-3.06667
-9.9573135e-005,-3.13334
-9.9571135e-005,-3.13334
-9.9569135e-005,-3.06667
-9.9567135e-005,-3.06667
-9.9565135e-005,-3.13334
-9.9563135e-005,-3.06667
-9.9561135e-005,-3.06667
-9.9559135e-005,-3.06667
-9.9557135e-005,-3.13334
-9.9555135e-005,-3.13334
-9.9553135e-005,-3.13334
-9.9551135e-005,-3.06667
-9.9549135e-005,-3.06667
-9.9547135e-005,-3.06667
-9.9545135e-005,-3.06667
-9.9543135e-005,-3.06667
-9.9541135e-005,-3.13334
-9.9539135e-005,-3.06667
-9.9537135e-005,-3.06667
-9.9535135e-005,-3.06667
-9.9533135e-005,-3.06667
-9.9531135e-005,-3.13334
-9.9529135e-005,-3.06667
-9.9527135e-005,-3.06667
-9.9525135e-005,-3.06667
-9.9523135e-005,-3.13334
-9.9521135e-005,-3.06667
-9.9519135e-005,-3.06667
-9.9517135e-005,-3.06667
-9.9515135e-005,-3.06667
-9.9513135e-005,-3.06667
-9.9511135e-005,-3.06667
-9.9509135e-005,-3.06667
-9.9507135e-005,-3.06667
-9.9505135e-005,-3.06667
-9.9503135e-005,-3.06667
-9.9501135e-005,-3.06667
-9.9499135e-005,-3.06667
-9.9497135e-005,-3.06667
-9.9495135e-005,-3.06667
-9.9493135e-005,-3.06667
-9.9491135e-005,-3.06667
-9.9489135e-005,-3.06667
-9.9487135e-005,-3.06667
-9.9485135e-005,-3
-9.9483135e-005,-3
-9.9481135e-005,-3.06667
-9.9479135e-005,-3.06667
-9.9477135e-005,-3.06667
-9.9475135e-005,-3.06667
-9.9473135e-005,-3
-9.9471135e-005,-3
-9.9469135e-005,-3
-9.9467135e-005,-3
-9.9465135e-005,-3
-9.9463135e-005,-3.06667
-9.9461135e-005,-3
-9.9459135e-005,-3
-9.9457135e-005,-3
-9.9455135e-005,-3.06667
-9.9453135e-005,-3
-9.9451135e-005,-3
-9.9449135e-005,-3.06667
-9.9447135e-005,-3.06667
-9.9445135e-005,-3.06667
-9.9443135e-005,-3
-9.9441135e-005,-3
-9.9439135e-005,-3
-9.9437135e-005,-3
-9.9435135e-005,-3
-9.9433135e-005,-3
-9.9431135e-005,-3
-9.9429135e-005,-3
-9.9427135e-005,-3
-9.9425135e-005,-3
-9.9423135e-005,-3
-9.9421135e-005,-3
-9.9419135e-005,-3
-9.9417135e-005,-3
-9.9415135e-005,-3
-9.9413135e-005,-3
-9.9411135e-005,-3
-9.9409135e-005,-3
-9.9407135e-005,-3
-9.9405135e-005,-3
-9.9403135e-005,-3
-9.9401135e-005,-3
-9.9399135e-005,-3
-9.9397135e-005,-3
-9.9395135e-005,-3
-9.9393135e-005,-3
-9.9391135e-005,-3
-9.9389135e-005,-3
-9.9387135e-005,-2.93334
-9.9385135e-005,-3
-9.9383135e-005,-3
-9.9381135e-005,-3
-9.9379135e-005,-3
-9.9377135e-005,-3
-9.9375135e-005,-3
-9.9373135e-005,-2.93334
-9.9371135e-005,-2.93334
-9.9369135e-005,-3
-9.9367135e-005,-3
-9.9365135e-005,-3
-9.9363135e-005,-3
-9.9361135e-005,-3
-9.9359135e-005,-3
-9.9357135e-005,-2.93334
-9.9355135e-005,-2.93334
-9.9353135e-005,-3
-9.9351135e-005,-2.93334
-9.9349135e-005,-2.93334
-9.9347135e-005,-2.93334
-9.9345135e-005,-2.93334
-9.9343135e-005,-2.93334
-9.9341135e-005,-2.93334
-9.9339135e-005,-2.93334
-9.9337135e-005,-2.93334
-9.9335135e-005,-2.93334
-9.9333135e-005,-2.93334
-9.9331135e-005,-2.93334
-9.9329135e-005,-2.93334
-9.9327135e-005,-2.93334
-9.9325135e-005,-2.93334
-9.9323135e-005,-2.93334
-9.9321135e-005,-2.93334
-9.9319135e-005,-2.93334
-9.9317135e-005,-2.93334
-9.9315135e-005,-2.93334
-9.9313135e-005,-2.93334
-9.9311135e-005,-2.93334
-9.9309135e-005,-2.93334
-9.9307135e-005,-2.93334
-9.9305135e-005,-2.93334
-9.9303135e-005,-2.93334
-9.9301135e-005,-2.93334
-9.9299135e-005,-2.93334
-9.9297135e-005,-2.93334
-9.9295135e-005,-2.93334
-9.9293135e-005,-2.93334
-9.9291135e-005,-2.93334
-9.9289135e-005,-2.93334
-9.9287135e-005,-2.93334
-9.9285135e-005,-2.93334
-9.9283135e-005,-2.93334
-9.9281135e-005,-2.93334
-9.9279135e-005,-2.86667
-9.9277135e-005,-2.86667
-9.9275135e-005,-2.93334
-9.9273135e-005,-2.93334
-9.9271135e-005,-2.93334
-9.9269135e-005,-2.93334
-9.9267135e-005,-2.93334
-9.9265135e-005,-2.93334
-9.9263135e-005,-2.93334
-9.9261135e-005,-2.86667
-9.9259135e-005,-2.93334
-9.9257135e-005,-2.93334
-9.9255135e-005,-2.86667
-9.9253135e-005,-2.86667
-9.9251135e-005,-2.86667
-9.9249135e-005,-2.86667
-9.9247135e-005,-2.86667
-9.9245135e-005,-2.86667
-9.9243135e-005,-2.86667
-9.9241135e-005,-2.86667
-9.9239135e-005,-2.86667
-9.9237135e-005,-2.86667
-9.9235135e-005,-2.86667
-9.9233135e-005,-2.86667
-9.9231135e-005,-2.86667
-9.9229135e-005,-2.86667
-9.9227135e-005,-2.86667
-9.9225135e-005,-2.86667
-9.9223135e-005,-2.86667
-9.9221135e-005,-2.86667
-9.9219135e-005,-2.86667
-9.9217135e-005,-2.86667
-9.9215135e-005,-2.86667
-9.9213135e-005,-2.86667
-9.9211135e-005,-2.86667
-9.9209135e-005,-2.86667
-9.9207135e-005,-2.86667
-9.9205135e-005,-2.86667
-9.9203135e-005,-2.86667
-9.9201135e-005,-2.86667
-9.9199135e-005,-2.86667
-9.9197135e-005,-2.86667
-9.9195135e-005,-2.86667
-9.9193135e-005,-2.86667
-9.9191135e-005,-2.86667
-9.9189135e-005,-2.86667
-9.9187135e-005,-2.86667
-9.9185135e-005,-2.86667
-9.9183135e-005,-2.86667
-9.9181135e-005,-2.86667
-9.9179135e-005,-2.86667
-9.9177135e-005,-2.86667
-9.9175135e-005,-2.86667
-9.9173135e-005,-2.86667
-9.9171135e-005,-2.86667
-9.9169135e-005,-2.86667
-9.9167135e-005,-2.86667
-9.9165135e-005,-2.86667
-9.9163135e-005,-2.86667
-9.9161135e-005,-2.86667
-9.9159135e-005,-2.86667
-9.9157135e-005,-2.86667
-9.9155135e-005,-2.86667
-9.9153135e-005,-2.86667
-9.9151135e-005,-2.86667
-9.9149135e-005,-2.8
-9.9147135e-005,-2.8
-9.9145135e-005,-2.86667
-9.9143135e-005,-2.86667
-9.9141135e-005,-2.86667
-9.9139135e-005,-2.86667
-9.9137135e-005,-2.86667
-9.9135135e-005,-2.86667
-9.9133135e-005,-2.86667
-9.9131135e-005,-2.86667
-9.9129135e-005,-2.8
-9.9127135e-005,-2.8
-9.9125135e-005,-2.8
-9.9123135e-005,-2.8
-9.9121135e-005,-2.86667
-9.9119135e-005,-2.8
-9.9117135e-005,-2.8
-9.9115135e-005,-2.8
-9.9113135e-005,-2.8
-9.9111135e-005,-2.86667
-9.9109135e-005,-2.8
-9.9107135e-005,-2.8
-9.9105135e-005,-2.8
-9.9103135e-005,-2.8
-9.9101135e-005,-2.8
-9.9099135e-005,-2.8
-9.9097135e-005,-2.8
-9.9095135e-005,-2.86667
-9.9093135e-005,-2.8
-9.9091135e-005,-2.8
-9.9089135e-005,-2.8
-9.9087135e-005,-2.8
-9.9085135e-005,-2.8
-9.9083135e-005,-2.8
-9.9081135e-005,-2.8
-9.9079135e-005,-2.8
-9.9077135e-005,-2.8
-9.9075135e-005,-2.8
-9.9073135e-005,-2.8
-9.9071135e-005,-2.8
-9.9069135e-005,-2.8
-9.9067135e-005,-2.8
-9.9065135e-005,-2.8
-9.9063135e-005,-2.8
-9.9061135e-005,-2.8
-9.9059135e-005,-2.8
-9.9057135e-005,-2.8
-9.9055135e-005,-2.8
-9.9053135e-005,-2.8
-9.9051135e-005,-2.8
-9.9049135e-005,-2.8
-9.9047135e-005,-2.8
-9.9045135e-005,-2.8
-9.9043135e-005,-2.8
-9.9041135e-005,-2.8
-9.9039135e-005,-2.8
-9.9037135e-005,-2.8
-9.9035135e-005,-2.8
-9.9033135e-005,-2.8
-9.9031135e-005,-2.8
-9.9029135e-005,-2.8
-9.9027135e-005,-2.8
-9.9025135e-005,-2.8
-9.9023135e-005,-2.8
-9.9021135e-005,-2.8
-9.9019135e-005,-2.8
-9.9017135e-005,-2.8
-9.9015135e-005,-2.8
-9.9013135e-005,-2.8
-9.9011135e-005,-2.8
-9.9009135e-005,-2.8
-9.9007135e-005,-2.8
-9.9005135e-005,-2.73334
-9.9003135e-005,-2.73334
-9.9001135e-005,-2.73334
-9.8999135e-005,-2.73334
-9.8997135e-005,-2.8
-9.8995135e-005,-2.8
-9.8993135e-005,-2.73334
-9.8991135e-005,-2.8
-9.8989135e-005,-2.73334
-9.8987135e-005,-2.73334
-9.8985135e-005,-2.73334
-9.8983135e-005,-2.73334
-9.8981135e-005,-2.73334
-9.8979135e-005,-2.73334
-9.8977135e-005,-2.73334
-9.8975135e-005,-2.73334
-9.8973135e-005,-2.73334
-9.8971135e-005,-2.73334
-9.8969135e-005,-2.73334
-9.8967135e-005,-2.73334
-9.8965135e-005,-2.66667
-9.8963135e-005,-2.73334
-9.8961135e-005,-2.73334
-9.8959135e-005,-2.73334
-9.8957135e-005,-2.73334
-9.8955135e-005,-2.73334
-9.8953135e-005,-2.73334
-9.8951135e-005,-2.73334
-9.8949135e-005,-2.73334
-9.8947135e-005,-2.73334
-9.8945135e-005,-2.73334
-9.8943135e-005,-2.73334
-9.8941135e-005,-2.73334
-9.8939135e-005,-2.73334
-9.8937135e-005,-2.73334
-9.8935135e-005,-2.73334
-9.8933135e-005,-2.73334
-9.8931135e-005,-2.73334
-9.8929135e-005,-2.73334
-9.8927135e-005,-2.73334
-9.8925135e-005,-2.73334
-9.8923135e-005,-2.73334
-9.8921135e-005,-2.66667
-9.8919135e-005,-2.73334
-9.8917135e-005,-2.73334
-9.8915135e-005,-2.73334
-9.8913135e-005,-2.66667
-9.8911135e-005,-2.73334
-9.8909135e-005,-2.66667
-9.8907135e-005,-2.66667
-9.8905135e-005,-2.66667
-9.8903135e-005,-2.73334
-9.8901135e-005,-2.66667
-9.8899135e-005,-2.66667
-9.8897135e-005,-2.66667
-9.8895135e-005,-2.66667
-9.8893135e-005,-2.66667
-9.8891135e-005,-2.66667
-9.8889135e-005,-2.66667
-9.8887135e-005,-2.66667
-9.8885135e-005,-2.73334
-9.8883135e-005,-2.66667
-9.8881135e-005,-2.66667
-9.8879135e-005,-2.66667
-9.8877135e-005,-2.66667
-9.8875135e-005,-2.66667
-9.8873135e-005,-2.66667
-9.8871135e-005,-2.66667
-9.8869135e-005,-2.66667
-9.8867135e-005,-2.66667
-9.8865135e-005,-2.66667
-9.8863135e-005,-2.66667
-9.8861135e-005,-2.66667
-9.8859135e-005,-2.66667
-9.8857135e-005,-2.66667
-9.8855135e-005,-2.66667
-9.8853135e-005,-2.66667
-9.8851135e-005,-2.66667
-9.8849135e-005,-2.66667
-9.8847135e-005,-2.66667
-9.8845135e-005,-2.66667
-9.8843135e-005,-2.66667
-9.8841135e-005,-2.66667
-9.8839135e-005,-2.66667
-9.8837135e-005,-2.66667
-9.8835135e-005,-2.6
-9.8833135e-005,-2.66667
-9.8831135e-005,-2.66667
-9.8829135e-005,-2.66667
-9.8827135e-005,-2.66667
-9.8825135e-005,-2.66667
-9.8823135e-005,-2.66667
-9.8821135e-005,-2.66667
-9.8819135e-005,-2.6
-9.8817135e-005,-2.6
-9.8815135e-005,-2.66667
-9.8813135e-005,-2.66667
-9.8811135e-005,-2.66667
-9.8809135e-005,-2.66667
-9.8807135e-005,-2.6
-9.8805135e-005,-2.6
-9.8803135e-005,-2.66667
-9.8801135e-005,-2.6
-9.8799135e-005,-2.6
-9.8797135e-005,-2.6
-9.8795135e-005,-2.66667
-9.8793135e-005,-2.66667
-9.8791135e-005,-2.66667
-9.8789135e-005,-2.6
-9.8787135e-005,-2.66667
-9.8785135e-005,-2.66667
-9.8783135e-005,-2.6
-9.8781135e-005,-2.66667
-9.8779135e-005,-2.6
-9.8777135e-005,-2.6
-9.8775135e-005,-2.6
-9.8773135e-005,-2.66667
-9.8771135e-005,-2.6
-9.8769135e-005,-2.6
-9.8767135e-005,-2.6
-9.8765135e-005,-2.6
-9.8763135e-005,-2.6
-9.8761135e-005,-2.6
-9.8759135e-005,-2.6
-9.8757135e-005,-2.6
-9.8755135e-005,-2.6
-9.8753135e-005,-2.6
-9.8751135e-005,-2.6
-9.8749135e-005,-2.6
-9.8747135e-005,-2.6
-9.8745135e-005,-2.6
-9.8743135e-005,-2.6
-9.8741135e-005,-2.6
-9.8739135e-005,-2.6
-9.8737135e-005,-2.6
-9.8735135e-005,-2.6
-9.8733135e-005,-2.6
-9.8731135e-005,-2.6
-9.8729135e-005,-2.6
-9.8727135e-005,-2.6
-9.8725135e-005,-2.6
-9.8723135e-005,-2.6
-9.8721135e-005,-2.6
-9.8719135e-005,-2.6
-9.8717135e-005,-2.6
-9.8715135e-005,-2.6
-9.8713135e-005,-2.6
-9.8711135e-005,-2.6
-9.8709135e-005,-2.6
-9.8707135e-005,-2.6
-9.8705135e-005,-2.6
-9.8703135e-005,-2.6
-9.8701135e-005,-2.6
-9.8699135e-005,-2.6
-9.8697135e-005,-2.6
-9.8695135e-005,-2.6
-9.8693135e-005,-2.6
-9.8691135e-005,-2.6
-9.8689135e-005,-2.6
-9.8687135e-005,-2.6
-9.8685135e-005,-2.6
-9.8683135e-005,-2.6
-9.8681135e-005,-2.6
-9.8679135e-005,-2.6
-9.8677135e-005,-2.6
-9.8675135e-005,-2.6
-9.8673135e-005,-2.6
-9.8671135e-005,-2.6
-9.8669135e-005,-2.6
-9.8667135e-005,-2.6
-9.8665135e-005,-2.6
-9.8663135e-005,-2.6
-9.8661135e-005,-2.6
-9.8659135e-005,-2.6
-9.8657135e-005,-2.6
-9.8655135e-005,-2.6
-9.8653135e-005,-2.6
-9.8651135e-005,-2.6
-9.8649135e-005,-2.6
-9.8647135e-005,-2.6
-9.8645135e-005,-2.6
-9.8643135e-005,-2.6
-9.8641135e-005,-2.53334
-9.8639135e-005,-2.53334
-9.8637135e-005,-2.53334
-9.8635135e-005,-2.53334
-9.8633135e-005,-2.53334
-9.8631135e-005,-2.53334
-9.8629135e-005,-2.53334
-9.8627135e-005,-2.53334
-9.8625135e-005,-2.53334
-9.8623135e-005,-2.53334
-9.8621135e-005,-2.6
-9.8619135e-005,-2.6
-9.8617135e-005,-2.53334
-9.8615135e-005,-2.53334
-9.8613135e-005,-2.53334
-9.8611135e-005,-2.53334
-9.8609135e-005,-2.53334
-9.8607135e-005,-2.53334
-9.8605135e-005,-2.53334
-9.8603135e-005,-2.6
-9.8601135e-005,-2.6
-9.8599135e-005,-2.53334
-9.8597135e-005,-2.53334
-9.8595135e-005,-2.53334
-9.8593135e-005,-2.6
-9.8591135e-005,-2.6
-9.8589135e-005,-2.53334
-9.8587135e-005,-2.53334
-9.8585135e-005,-2.53334
-9.8583135e-005,-2.53334
-9.8581135e-005,-2.53334
-9.8579135e-005,-2.53334
-9.8577135e-005,-2.53334
-9.8575135e-005,-2.53334
-9.8573135e-005,-2.53334
-9.8571135e-005,-2.6
-9.8569135e-005,-2.53334
-9.8567135e-005,-2.53334
-9.8565135e-005,-2.53334
-9.8563135e-005,-2.53334
-9.8561135e-005,-2.53334
-9.8559135e-005,-2.53334
-9.8557135e-005,-2.53334
-9.8555135e-005,-2.53334
-9.8553135e-005,-2.53334
-9.8551135e-005,-2.53334
-9.8549135e-005,-2.53334
-9.8547135e-005,-2.53334
-9.8545135e-005,-2.53334
-9.8543135e-005,-2.53334
-9.8541135e-005,-2.53334
-9.8539135e-005,-2.53334
-9.8537135e-005,-2.53334
-9.8535135e-005,-2.53334
-9.8533135e-005,-2.53334
-9.8531135e-005,-2.53334
-9.8529135e-005,-2.53334
-9.8527135e-005,-2.53334
-9.8525135e-005,-2.46667
-9.8523135e-005,-2.53334
-9.8521135e-005,-2.53334
-9.8519135e-005,-2.53334
-9.8517135e-005,-2.53334
-9.8515135e-005,-2.53334
-9.8513135e-005,-2.53334
-9.8511135e-005,-2.53334
-9.8509135e-005,-2.46667
-9.8507135e-005,-2.53334
-9.8505135e-005,-2.53334
-9.8503135e-005,-2.53334
-9.8501135e-005,-2.53334
-9.8499135e-005,-2.46667
-9.8497135e-005,-2.46667
-9.8495135e-005,-2.53334
-9.8493135e-005,-2.46667
-9.8491135e-005,-2.46667
-9.8489135e-005,-2.46667
-9.8487135e-005,-2.53334
-9.8485135e-005,-2.53334
-9.8483135e-005,-2.53334
-9.8481135e-005,-2.46667
-9.8479135e-005,-2.46667
-9.8477135e-005,-2.46667
-9.8475135e-005,-2.46667
-9.8473135e-005,-2.46667
-9.8471135e-005,-2.46667
-9.8469135e-005,-2.46667
-9.8467135e-005,-2.46667
-9.8465135e-005,-2.46667
-9.8463135e-005,-2.46667
-9.8461135e-005,-2.46667
-9.8459135e-005,-2.46667
-9.8457135e-005,-2.46667
-9.8455135e-005,-2.46667
-9.8453135e-005,-2.46667
-9.8451135e-005,-2.46667
-9.8449135e-005,-2.46667
-9.8447135e-005,-2.46667
-9.8445135e-005,-2.46667
-9.8443135e-005,-2.46667
-9.8441135e-005,-2.46667
-9.8439135e-005,-2.46667
-9.8437135e-005,-2.46667
-9.8435135e-005,-2.46667
-9.8433135e-005,-2.46667
-9.8431135e-005,-2.46667
-9.8429135e-005,-2.46667
-9.8427135e-005,-2.46667
-9.8425135e-005,-2.46667
-9.8423135e-005,-2.46667
-9.8421135e-005,-2.46667
-9.8419135e-005,-2.46667
-9.8417135e-005,-2.46667
-9.8415135e-005,-2.46667
-9.8413135e-005,-2.46667
-9.8411135e-005,-2.4
-9.8409135e-005,-2.46667
-9.8407135e-005,-2.46667
-9.8405135e-005,-2.46667
-9.8403135e-005,-2.46667
-9.8401135e-005,-2.46667
-9.8399135e-005,-2.46667
-9.8397135e-005,-2.46667
-9.8395135e-005,-2.46667
-9.8393135e-005,-2.46667
