-5.0200489e-005	0
-5.0199489e-005	0
-5.0198489e-005	0
-5.0197489e-005	0
-5.0196489e-005	-0.0666667
-5.0195489e-005	-0.0666667
-5.0194489e-005	-0.0666667
-5.0193489e-005	-0.0666667
-5.0192489e-005	-0.0666667
-5.0191489e-005	-0.0666667
-5.0190489e-005	-0.0666667
-5.0189489e-005	-0.0666667
-5.0188489e-005	0
-5.0187489e-005	0
-5.0186489e-005	-0.0666667
-5.0185489e-005	-0.0666667
-5.0184489e-005	-0.0666667
-5.0183489e-005	-0.0666667
-5.0182489e-005	0
-5.0181489e-005	0
-5.0180489e-005	0
-5.0179489e-005	0
-5.0178489e-005	0
-5.0177489e-005	0
-5.0176489e-005	0
-5.0175489e-005	0
-5.0174489e-005	0
-5.0173489e-005	0
-5.0172489e-005	0
-5.0171489e-005	0
-5.0170489e-005	0
-5.0169489e-005	0
-5.0168489e-005	0
-5.0167489e-005	0
-5.0166489e-005	0
-5.0165489e-005	0
-5.0164489e-005	0
-5.0163489e-005	0
-5.0162489e-005	0
-5.0161489e-005	0
-5.0160489e-005	0
-5.0159489e-005	0
-5.0158489e-005	0
-5.0157489e-005	0
-5.0156489e-005	0
-5.0155489e-005	0
-5.0154489e-005	0
-5.0153489e-005	0
-5.0152489e-005	0
-5.0151489e-005	0
-5.0150489e-005	0
-5.0149489e-005	0
-5.0148489e-005	0
-5.0147489e-005	0
-5.0146489e-005	0
-5.0145489e-005	0
-5.0144489e-005	0
-5.0143489e-005	0
-5.0142489e-005	0
-5.0141489e-005	0
-5.0140489e-005	0
-5.0139489e-005	0
-5.0138489e-005	0
-5.0137489e-005	0
-5.0136489e-005	0
-5.0135489e-005	-0.0666667
-5.0134489e-005	-0.0666667
-5.0133489e-005	-0.0666667
-5.0132489e-005	-0.0666667
-5.0131489e-005	-0.0666667
-5.0130489e-005	-0.0666667
-5.0129489e-005	-0.0666667
-5.0128489e-005	-0.0666667
-5.0127489e-005	-0.0666667
-5.0126489e-005	-0.0666667
-5.0125489e-005	0
-5.0124489e-005	0
-5.0123489e-005	0
-5.0122489e-005	0
-5.0121489e-005	0
-5.0120489e-005	0
-5.0119489e-005	0
-5.0118489e-005	-0.0666667
-5.0117489e-005	-0.0666667
-5.0116489e-005	0
-5.0115489e-005	0
-5.0114489e-005	0
-5.0113489e-005	0
-5.0112489e-005	0
-5.0111489e-005	0
-5.0110489e-005	0
-5.0109489e-005	0
-5.0108489e-005	0
-5.0107489e-005	0
-5.0106489e-005	0
-5.0105489e-005	0
-5.0104489e-005	0
-5.0103489e-005	0
-5.0102489e-005	0
-5.0101489e-005	0
-5.0100489e-005	0
-5.0099489e-005	0
-5.0098489e-005	0
-5.0097489e-005	0
-5.0096489e-005	0
-5.0095489e-005	0
-5.0094489e-005	0
-5.0093489e-005	0
-5.0092489e-005	0
-5.0091489e-005	0
-5.0090489e-005	0
-5.0089489e-005	0
-5.0088489e-005	0
-5.0087489e-005	0
-5.0086489e-005	0
-5.0085489e-005	0
-5.0084489e-005	-0.0666667
-5.0083489e-005	-0.0666667
-5.0082489e-005	0
-5.0081489e-005	0
-5.0080489e-005	0
-5.0079489e-005	0
-5.0078489e-005	0
-5.0077489e-005	0
-5.0076489e-005	0
-5.0075489e-005	0
-5.0074489e-005	0
-5.0073489e-005	0
-5.0072489e-005	0
-5.0071489e-005	0
-5.0070489e-005	-0.0666667
-5.0069489e-005	-0.0666667
-5.0068489e-005	0
-5.0067489e-005	0
-5.0066489e-005	0
-5.0065489e-005	0
-5.0064489e-005	0
-5.0063489e-005	0
-5.0062489e-005	0
-5.0061489e-005	0
-5.0060489e-005	0.0666667
-5.0059489e-005	0
-5.0058489e-005	0
-5.0057489e-005	0
-5.0056489e-005	0
-5.0055489e-005	0
-5.0054489e-005	0
-5.0053489e-005	0
-5.0052489e-005	0
-5.0051489e-005	0
-5.0050489e-005	0
-5.0049489e-005	0
-5.0048489e-005	0
-5.0047489e-005	0
-5.0046489e-005	0
-5.0045489e-005	0
-5.0044489e-005	0
-5.0043489e-005	0
-5.0042489e-005	0
-5.0041489e-005	0
-5.0040489e-005	0
-5.0039489e-005	0
-5.0038489e-005	0
-5.0037489e-005	0
-5.0036489e-005	0
-5.0035489e-005	0
-5.0034489e-005	0
-5.0033489e-005	0
-5.0032489e-005	0
-5.0031489e-005	0
-5.0030489e-005	0
-5.0029489e-005	0
-5.0028489e-005	0
-5.0027489e-005	0
-5.0026489e-005	0
-5.0025489e-005	0
-5.0024489e-005	0
-5.0023489e-005	0
-5.0022489e-005	0
-5.0021489e-005	0
-5.0020489e-005	0
-5.0019489e-005	0
-5.0018489e-005	0
-5.0017489e-005	0
-5.0016489e-005	0
-5.0015489e-005	0
-5.0014489e-005	0
-5.0013489e-005	0
-5.0012489e-005	0
-5.0011489e-005	0
-5.0010489e-005	0
-5.0009489e-005	0
-5.0008489e-005	0
-5.0007489e-005	0
-5.0006489e-005	0
-5.0005489e-005	0
-5.0004489e-005	0
-5.0003489e-005	0
-5.0002489e-005	0
-5.0001489e-005	0
-5.0000489e-005	0
-4.9999489e-005	0
-4.9998489e-005	0
-4.9997489e-005	0
-4.9996489e-005	0
-4.9995489e-005	0
-4.9994489e-005	0
-4.9993489e-005	0
-4.9992489e-005	0
-4.9991489e-005	0
-4.9990489e-005	0
-4.9989489e-005	0
-4.9988489e-005	0
-4.9987489e-005	0
-4.9986489e-005	0
-4.9985489e-005	0
-4.9984489e-005	0
-4.9983489e-005	0
-4.9982489e-005	0
-4.9981489e-005	0
-4.9980489e-005	0
-4.9979489e-005	0
-4.9978489e-005	-0.0666667
-4.9977489e-005	0
-4.9976489e-005	0
-4.9975489e-005	0
-4.9974489e-005	0
-4.9973489e-005	0
-4.9972489e-005	0
-4.9971489e-005	0
-4.9970489e-005	0
-4.9969489e-005	0
-4.9968489e-005	0
-4.9967489e-005	0
-4.9966489e-005	0
-4.9965489e-005	0
-4.9964489e-005	0
-4.9963489e-005	0
-4.9962489e-005	0
-4.9961489e-005	0
-4.9960489e-005	0
-4.9959489e-005	0
-4.9958489e-005	0
-4.9957489e-005	0
-4.9956489e-005	0
-4.9955489e-005	-0.0666667
-4.9954489e-005	0
-4.9953489e-005	0
-4.9952489e-005	0
-4.9951489e-005	0
-4.9950489e-005	0
-4.9949489e-005	0
-4.9948489e-005	0
-4.9947489e-005	0
-4.9946489e-005	0
-4.9945489e-005	0
-4.9944489e-005	0
-4.9943489e-005	0
-4.9942489e-005	0
-4.9941489e-005	0
-4.9940489e-005	0
-4.9939489e-005	0
-4.9938489e-005	0
-4.9937489e-005	0
-4.9936489e-005	0
-4.9935489e-005	0
-4.9934489e-005	0
-4.9933489e-005	0
-4.9932489e-005	0
-4.9931489e-005	0
-4.9930489e-005	0
-4.9929489e-005	0
-4.9928489e-005	0
-4.9927489e-005	0
-4.9926489e-005	0
-4.9925489e-005	0
-4.9924489e-005	0
-4.9923489e-005	0
-4.9922489e-005	0
-4.9921489e-005	0
-4.9920489e-005	0
-4.9919489e-005	0
-4.9918489e-005	0
-4.9917489e-005	0
-4.9916489e-005	0
-4.9915489e-005	0
-4.9914489e-005	0
-4.9913489e-005	0
-4.9912489e-005	0
-4.9911489e-005	0
-4.9910489e-005	0
-4.9909489e-005	0
-4.9908489e-005	0
-4.9907489e-005	0
-4.9906489e-005	0
-4.9905489e-005	0
-4.9904489e-005	0
-4.9903489e-005	0
-4.9902489e-005	0
-4.9901489e-005	0
-4.9900489e-005	0
-4.9899489e-005	0
-4.9898489e-005	0
-4.9897489e-005	0
-4.9896489e-005	0
-4.9895489e-005	0
-4.9894489e-005	0
-4.9893489e-005	0
-4.9892489e-005	0
-4.9891489e-005	0
-4.9890489e-005	0
-4.9889489e-005	0.0666667
-4.9888489e-005	0.0666667
-4.9887489e-005	0.0666667
-4.9886489e-005	0
-4.9885489e-005	0
-4.9884489e-005	0
-4.9883489e-005	-0.0666667
-4.9882489e-005	-0.0666667
-4.9881489e-005	-0.0666667
-4.9880489e-005	-0.0666667
-4.9879489e-005	0
-4.9878489e-005	0
-4.9877489e-005	0
-4.9876489e-005	0
-4.9875489e-005	0
-4.9874489e-005	0
-4.9873489e-005	0
-4.9872489e-005	0
-4.9871489e-005	0
-4.9870489e-005	0
-4.9869489e-005	0
-4.9868489e-005	0
-4.9867489e-005	0
-4.9866489e-005	0
-4.9865489e-005	-0.0666667
-4.9864489e-005	0
-4.9863489e-005	-0.0666667
-4.9862489e-005	0
-4.9861489e-005	0
-4.9860489e-005	0
-4.9859489e-005	-0.0666667
-4.9858489e-005	0
-4.9857489e-005	0
-4.9856489e-005	0
-4.9855489e-005	0
-4.9854489e-005	0
-4.9853489e-005	0
-4.9852489e-005	0
-4.9851489e-005	-0.0666667
-4.9850489e-005	-0.0666667
-4.9849489e-005	-0.0666667
-4.9848489e-005	-0.0666667
-4.9847489e-005	0
-4.9846489e-005	0
-4.9845489e-005	0
-4.9844489e-005	0
-4.9843489e-005	0
-4.9842489e-005	0
-4.9841489e-005	0
-4.9840489e-005	0
-4.9839489e-005	0
-4.9838489e-005	0
-4.9837489e-005	0
-4.9836489e-005	0
-4.9835489e-005	0
-4.9834489e-005	0
-4.9833489e-005	0
-4.9832489e-005	0
-4.9831489e-005	0
-4.9830489e-005	0
-4.9829489e-005	0
-4.9828489e-005	0
-4.9827489e-005	0
-4.9826489e-005	0
-4.9825489e-005	0
-4.9824489e-005	0
-4.9823489e-005	0
-4.9822489e-005	0
-4.9821489e-005	0
-4.9820489e-005	0
-4.9819489e-005	0
-4.9818489e-005	0
-4.9817489e-005	0
-4.9816489e-005	0
-4.9815489e-005	0
-4.9814489e-005	-0.0666667
-4.9813489e-005	-0.0666667
-4.9812489e-005	-0.0666667
-4.9811489e-005	0
-4.9810489e-005	0
-4.9809489e-005	0
-4.9808489e-005	0
-4.9807489e-005	0
-4.9806489e-005	0
-4.9805489e-005	-0.0666667
-4.9804489e-005	-0.0666667
-4.9803489e-005	-0.0666667
-4.9802489e-005	0
-4.9801489e-005	0
-4.9800489e-005	0
-4.9799489e-005	0
-4.9798489e-005	0
-4.9797489e-005	0
-4.9796489e-005	0
-4.9795489e-005	0
-4.9794489e-005	0
-4.9793489e-005	0
-4.9792489e-005	0
-4.9791489e-005	0
-4.9790489e-005	0
-4.9789489e-005	0
-4.9788489e-005	0
-4.9787489e-005	0
-4.9786489e-005	0
-4.9785489e-005	0
-4.9784489e-005	0
-4.9783489e-005	0
-4.9782489e-005	0
-4.9781489e-005	0
-4.9780489e-005	0
-4.9779489e-005	0
-4.9778489e-005	0
-4.9777489e-005	0
-4.9776489e-005	0
-4.9775489e-005	0
-4.9774489e-005	0
-4.9773489e-005	0
-4.9772489e-005	0
-4.9771489e-005	0
-4.9770489e-005	0
-4.9769489e-005	0
-4.9768489e-005	0
-4.9767489e-005	0
-4.9766489e-005	0
-4.9765489e-005	0
-4.9764489e-005	0
-4.9763489e-005	0
-4.9762489e-005	0
-4.9761489e-005	0
-4.9760489e-005	0
-4.9759489e-005	0
